0.087297894	-0.035759762	-0.10124628	0.008592012	-0.10427453	0.04982819	-0.026265187	0.16123988	-0.021726103	0.03391045	-0.07775722	-0.08329316	-0.10280696	-0.099810354	0.044234674	-0.012666713	0.028732918	-0.029084956	0.041636627	-0.017903484	-0.06725644	-0.0065569687	-0.08723065	-0.057385296	-0.035964835	-0.15294456	0.08318096	0.18094258	-0.106057465	-0.011663078	-0.1419845	-0.055661224	-0.11144352	0.059457313	-0.122081004	0.041437134	0.011883983	0.23339276	-0.15673462	-0.17130798	-0.10340147	-0.086996384	-0.104977995	0.021152291	-0.062061988	0.11332204	0.0071784393	0.06506769	-0.1900878	0.084671535	-0.09058727	-0.020334274	-0.055529207	0.1174459	0.10870355	-0.0682553	0.017633727	0.060061976	-0.003197384	0.0033469999	-0.029534016	0.02525523	-0.013635532	-0.022851387	-0.0014145041	-0.15922755	0.01817516	0.08139479	-0.16844004	0.17257977	0.053993963	0.006554508	-0.16083282	-0.12788068	0.1383418	0.14651617	0.14968213	0.0016988028	-0.05657231	-0.0711087	-0.16246021	-0.06330132	-0.14225556	-0.06460243	-0.015764525	0.07059923	-0.09500242	-0.1831397	-0.049023375	-0.119255766	-0.15866889	-0.1080768	0.07815467	-0.115564846	-0.06278888	0.19930293	-0.05690886	0.075847805	-0.025260609	-0.1344679
-0.049221333	0.06964722	-0.09583754	-0.06550686	0.014535603	0.09889493	-0.028878037	0.20762144	-0.006881233	0.04544346	-0.08442508	-0.013423793	-0.119783595	-0.04616289	-0.04450912	0.100592546	0.043916997	-0.038480468	-0.023185173	-0.0043117865	-0.027171055	0.07090563	-0.046626937	-0.17727996	-0.0502259	-0.08485071	0.10528147	0.13576491	-0.09020909	-0.036254324	-0.11616727	-0.07098935	-0.17039971	0.10953756	-0.0022170616	0.058266442	-0.083715685	0.19705716	-0.08384911	-0.1472835	-0.07249684	-0.13284065	-0.08546264	0.11997635	-0.0631136	0.06718752	0.05041593	0.10375604	-0.18052052	0.022432974	-0.0152701335	-0.015224573	-0.16551645	0.15192652	0.19053788	0.00025750214	0.035039358	0.120106086	0.028658519	0.04451384	0.014577348	-0.013654998	-0.1437599	-0.091025285	0.003238142	-0.17880972	-0.012452352	0.06564938	-0.17612448	0.19285776	0.14973806	0.09084306	-0.212098	-0.12221341	0.07068182	0.13773745	0.16128613	-0.032586046	-0.09960997	-0.06865438	-0.08583883	0.03489284	-0.116257936	-0.082497165	-0.026498502	-0.04610466	0.046403	-0.07717524	-0.028468885	-0.16753815	-0.10280067	-0.088148884	0.0751417	-0.04653703	-0.13224782	0.10039468	-0.16540329	0.09064384	0.00015167412	-0.19308938
-0.11154685	0.04694315	-0.08150909	-0.06927131	0.037725326	0.060275435	0.041461807	0.09391467	0.023470107	-0.044265904	-0.085135	0.11384104	-0.14270836	-0.004765071	-0.24332535	0.05496556	0.08577601	-0.046804298	-0.024364937	-0.04980271	0.05960916	0.09404736	-0.016881509	-0.20611347	0.014267381	-0.12694192	0.14264148	0.09146548	-0.045500483	-0.17471075	-0.12726502	-0.040586535	-0.17414422	0.11891393	0.027981559	0.001763492	-0.12911426	0.06895411	-0.07221688	-0.19871454	0.027449252	-0.01651983	-0.12207526	0.06254334	-0.023390885	0.101824306	0.069789454	0.026584007	-0.15522683	0.05233781	0.018559888	0.048139293	-0.12066829	0.0010766737	0.09486237	-0.16069068	0.049756292	0.23444985	0.15338452	0.051636923	0.18564114	-0.12078261	-0.10529802	-0.09409351	0.11535893	-0.11364745	-0.06395631	0.06467342	-0.12548381	0.13261537	0.15141296	0.24748705	-0.2374823	-0.077265255	0.11033918	0.15482192	0.10848424	-0.020125164	-0.032880027	-0.024924716	-0.07887502	0.035959214	-0.02513943	-0.041849546	0.034552462	-0.19199398	0.018880412	0.03009573	-0.06808615	-0.06216429	0.056517016	-0.1017497	0.10222837	-0.05144893	-0.13184519	0.08200916	-0.16315491	0.008418901	-0.0041230014	-0.10268274
-0.17752562	0.041517943	0.045643035	-0.17544805	0.099875785	0.06898658	-0.046008896	0.06261326	0.05928105	0.011056969	-0.024339817	0.053180397	-0.092386626	0.058807503	-0.18756378	-0.038067877	-0.014282725	0.039437458	0.0016665629	-0.06881271	0.072965965	0.022845393	0.099176295	-0.105268516	0.106426574	0.020088896	-0.037608214	0.11340253	0.05788195	-0.08858102	0.037819374	0.06133984	-0.1135819	0.031627234	-0.0070969583	0.03066103	-0.119906686	0.04465228	-0.048963305	-0.044753645	0.082361124	-0.03224214	0.022465358	-0.033390928	0.069140665	0.0070437877	0.05285848	-0.010424504	-0.047572833	0.11535883	0.023037951	0.08920479	-0.03152098	-0.062496424	0.055117577	-0.15599756	0.033810645	0.21545224	0.14412773	0.02238193	0.10379924	-0.12264869	-0.08938055	-0.025091542	0.13064499	-0.08817996	-0.114932	-0.011644529	-0.08188285	0.07459811	0.02325521	0.080172844	-0.113493875	-0.03716256	0.058799844	0.0529978	-0.026655978	0.044183277	0.032415416	0.05265656	0.04456332	-0.079091996	0.004696209	0.05393949	-0.012236194	-0.19437046	-0.024819702	0.061507743	-0.061608892	-0.045227103	0.060274277	0.045507107	-0.025244186	-0.041751735	-0.041778937	-0.098116666	-0.07184211	-0.052053273	0.009225175	-0.039710276
0.18023556	-0.1482456	0.013616677	0.02865557	-0.08213383	-0.06309474	-0.029409777	-0.057551768	-0.014573066	0.0075563723	0.04056471	-0.14100358	-0.02413857	0.029636346	-0.0021807142	-0.05818013	-0.066591404	0.043460492	0.03878657	-0.043651983	-0.099477865	-0.07669852	0.041418433	0.085065976	-0.0381714	-0.019965073	-0.080195315	-0.03537238	0.024448577	0.09167052	0.011510602	-0.022050006	0.08292852	0.03514413	-0.013216381	-0.055729046	0.052583	0.021033278	0.024538625	0.051815376	0.021269837	-0.0051384065	0.0016508264	-0.047499415	0.0664851	-0.03236952	-0.041030966	0.018642684	0.107221104	0.032338116	0.029101944	-0.06737969	0.08191031	0.17009188	-0.057778127	-0.012710012	-0.022656485	-0.097949505	-0.10008236	-0.039495997	-0.06339779	0.054837286	0.030603241	0.047583953	-0.11930988	-0.008868434	0.17685427	-0.052985463	0.029227749	-0.027655235	-0.1143958	-0.105870806	0.10210726	0.023311548	-0.07898405	-0.069132105	0.0061448147	-0.0018435413	0.09206936	-0.024541615	-0.010843129	-0.053778216	-0.029206686	0.014119992	-0.0798687	0.049812816	-0.049633067	-0.0672389	0.03630997	0.0375799	-0.08640606	-0.016941836	-0.09762646	0.065439224	0.048068415	0.028472725	0.020174434	-0.029485919	0.016189696	0.04085359
-0.00077611033	0.030634789	-0.04227995	-0.05978681	0.06494909	0.024726214	0.003947807	0.048505515	-0.048334945	-0.015461034	-0.045577805	0.022203356	-0.043022785	0.009001588	-0.046126578	-0.037362646	0.055606697	-0.030454267	-0.036618315	-0.021300087	-0.013692014	0.03761949	-0.0049188007	-0.09643101	0.06983674	0.00017119986	0.07068171	0.052668557	-0.040145867	0.0019787797	-0.05752218	-0.009718359	-0.020184979	0.024638033	0.08969241	-0.02797572	0.021146404	0.07512432	-0.012118314	-0.07814776	0.0013729646	-0.016639857	-0.047150075	0.013519183	-0.032751784	0.009028723	0.08297469	0.04550568	-0.11336471	0.022557909	-0.07395038	-0.020407328	0.009833124	-0.0010003936	0.09976361	0.071147114	-0.03991805	-0.026188863	-0.02566515	0.06283983	0.00037537576	-0.023908556	-0.002398604	0.0006870431	0.03901983	-0.04369691	-0.02158386	-0.016680196	0.008344593	0.09383801	0.013625953	0.019589266	0.015696468	-0.056298222	-0.018884508	0.05079309	0.0030445778	-0.027187508	-0.011380148	0.009358775	-0.070496134	0.0110190855	0.01181763	-0.08290001	0.02650253	0.026087344	0.013493795	-0.059296694	-0.043065492	-0.05838499	-0.026351633	0.035040542	0.04707386	-0.029554302	-0.017530201	-0.04326799	-0.04747319	-0.005547167	-0.041169394	-0.033464782
-0.10248198	0.043806054	0.061737303	-0.13739812	0.076130204	0.022086116	-0.08266069	0.018329369	0.022087833	-0.041388802	-0.03042424	0.094433606	-0.06267092	0.031018933	-0.1466465	0.03075737	0.049932882	0.057591923	0.065042846	-0.04054675	0.07549743	0.020934714	0.036138024	-0.1571337	0.03409979	0.021845227	0.035549417	0.08936694	0.04057415	-0.039775208	0.0018738282	-0.041824374	-0.052659426	0.06229063	0.07701779	0.0077740597	-0.110007346	-0.02616366	-0.03392864	-0.072851345	0.016118674	-0.0036173565	-0.05851837	0.025107142	-0.015737526	-0.0027876142	0.07335618	-0.032435123	-0.048767116	0.088496864	0.048269928	0.04476155	-0.010243867	-0.07228673	0.059941407	-0.062118564	0.08352794	0.07805362	0.1458298	-0.042723052	0.07687042	-0.088760845	-0.100628816	0.006001162	0.12604865	0.009448948	-0.11720749	0.007975335	-0.05957698	0.015325253	-0.00025908774	0.09287987	-0.107947566	-0.036115203	0.06100237	0.118445806	-0.033542894	0.034509722	-0.04016278	-0.0257782	-0.0293896	-0.010878334	-0.038060628	-0.044179186	0.01012607	-0.099779405	0.03562529	0.030596709	-0.046872962	-0.06791257	0.09852392	-0.0045104823	0.024510087	0.037741587	-0.0757596	-0.090872124	-0.06390039	-0.06455585	0.043167416	-0.012324151
-0.09847947	0.0054054987	0.07087778	-0.08519173	0.066334814	0.011223619	-0.03949098	-0.103086926	0.071013935	-0.011143664	-0.02115088	0.022820735	-0.08531564	0.046244305	-0.06571426	-0.0547087	-0.034698993	0.08647633	0.021771308	-0.10503359	0.059487868	-0.034591813	0.06157046	-0.039895054	0.104429044	-0.004462312	0.010990206	0.04850668	0.06031388	-0.010503014	-0.014628008	0.09884866	0.015785677	0.02126522	0.023546353	-0.033368047	-0.06978833	-0.090858534	-0.018421458	-0.0075492207	0.076548345	0.078153156	0.057739086	0.0035124104	0.025150904	-0.024331253	-0.041867495	-0.055142798	0.06753581	0.041849993	0.06483637	0.002570681	-0.0024652446	-0.044137128	0.015438537	-0.0236788	0.08481231	0.021612123	0.1067623	-0.050054614	-0.009272249	0.013295432	0.06010214	-0.0054917526	0.027311062	0.08022118	-0.053638194	0.0028001266	0.04016112	-0.0015374538	-0.025260242	0.074674234	0.029337125	0.0875068	-0.020563405	-0.059966527	-0.025196513	-0.017458847	0.020091437	0.029346546	0.064718805	-0.07440407	0.050961293	-0.024742072	-0.021482665	-0.032139253	0.023619449	0.04542474	0.005030317	0.04907115	0.16045012	0.1129758	-0.0658492	0.07575927	0.025019396	-0.082723066	0.0062490944	-0.06819939	0.06377388	0.088233784
0.16892818	-0.16633433	-0.03485978	0.03346227	-0.0042071315	-0.07546311	0.09180374	-0.08674429	-0.06493117	-0.057204124	-0.026844539	-0.18316905	0.045427002	0.025452416	0.09373745	0.017109828	-0.029018814	-0.028858978	0.05519406	0.16376811	-0.17973109	-0.16397347	-0.005789141	0.1087076	-0.052535336	-0.0013732314	-0.12927282	-0.13747862	0.0022872577	0.108176425	0.023196403	0.0018030854	0.16049972	0.006654683	-0.04609359	-0.075974084	0.13024624	-0.04588138	0.0043405932	0.045162674	-0.0075857537	0.02660808	-0.015290611	-0.07964368	0.012050337	0.006551477	-0.03405085	-0.032936484	0.031176649	-0.083270095	-0.05407413	-0.18032216	0.07213916	0.23016629	-0.08637845	0.15137044	-0.09432819	-0.13050726	-0.28864452	-0.023724457	-0.15520555	0.102094635	0.10684618	0.023769546	-0.15315196	0.064265124	0.20260854	-0.0094204405	0.091172755	-0.034031905	-0.032068383	-0.15846203	0.26204965	0.02622377	-0.06693188	-0.10857417	-0.063230805	-0.11256229	0.0020864573	-0.004384531	0.0040540374	0.016314931	0.045548018	0.038796317	-0.07577757	0.1125832	-0.0010134872	-0.028547227	0.08222824	0.062434327	-0.08474843	-0.018626783	-0.017921645	0.038076743	0.025823025	0.046532404	0.115381315	0.081322834	0.023650821	0.0071482914
-0.16941182	0.122069255	0.056139693	-0.11177855	0.10805705	0.009310532	-0.058254927	0.059812866	-0.019473866	0.006810123	-0.020135611	0.18028954	-0.04917385	0.018247686	-0.04543325	0.023775933	-0.039629262	0.04760915	-0.014219414	-0.06576074	0.15697081	0.14756744	-0.007702769	-0.12951294	0.041020464	-0.0019926426	0.046305764	0.11092061	-0.05265185	-0.090418324	0.044310424	-0.009578962	-0.101173714	-0.008798855	0.15019882	0.07450014	-0.023806974	-0.029148486	-0.007176466	-0.025938641	0.06350095	-0.037217118	0.03841552	0.0045759887	-0.040985048	-0.011604704	0.048676584	-0.05641882	-0.10297297	0.020457167	0.06994762	0.12983273	-0.07987631	-0.10350038	0.09939514	0.029733235	0.061316926	0.024695124	0.10471619	0.026108153	0.10968837	-0.09766436	-0.054104052	-0.05783124	0.09340069	-0.013135938	-0.14873502	-0.026249703	-0.022409886	-0.008217216	0.03756329	0.12849747	-0.12577339	0.004565889	0.04127983	0.04489103	0.01081294	0.084382996	-0.017812572	0.026750853	0.016092721	0.047407392	0.043948695	0.019950714	0.08158235	-0.14247704	0.07655114	0.051256165	-0.11212103	0.020926706	0.16657889	0.023845708	0.007368021	-0.07084313	-0.017309802	0.00365459	0.020693231	0.04519558	0.011494095	0.02823023
